"","objectId","customerId","date","rating","votes","helpful"
"423",81,"A26H85UF6GX04C","2001-5-14",4,4,4
"424",81,"AG8H7GTT1FVIQ","2001-5-17",1,8,2
"425",81,"ARS5RAHQ3YPO3","2001-6-7",4,1,0
"426",81,"A9LJRWNQTUOR1","2001-6-8",4,0,0
"427",81,"A2O0DY0US172SL","2001-6-18",4,3,1
"428",81,"AYVFNOQHY8P3","2001-6-18",4,0,0
"429",81,"A2TBECX3H8KECK","2001-6-26",4,4,3
"430",81,"A1VJZGMKK1GEFP","2001-6-27",5,2,0
"431",81,"A21DZUYTN019N3","2001-7-2",4,3,1
"432",81,"A1MYCAU03U8J38","2001-8-1",5,3,2
"433",81,"A2FBJK2NDAD5M0","2001-8-2",4,1,0
"434",81,"A1NAGYEOC6ZEHW","2001-8-3",5,2,1
"435",81,"A1NBPUOE3AVMGQ","2001-8-15",5,1,0
"436",81,"A2HWD9PTM7RBXN","2001-10-1",3,14,7
"437",81,"A3P8B155SHRU8I","2001-12-9",4,14,9
"438",81,"AYKELBZM1SH87","2001-12-19",3,11,7
"439",81,"A2NPQZSNUWQIQU","2001-12-22",5,0,0
"440",81,"A1XQCV5734A94Z","2002-1-16",5,0,0
"441",81,"A34DPXEGCFNZF4","2002-1-28",5,3,3
"442",81,"A324EF81MG2C5K","2002-2-8",4,2,1
"443",81,"A3H7HJ8O42U70Z","2002-5-25",4,0,0
"444",81,"AF8C86SGYLH81","2002-7-7",5,7,3
"445",81,"A3FVFJ8D95E9KY","2002-8-11",4,0,0
"446",81,"A1FHTLL52XFC4T","2002-8-15",4,0,0
"447",81,"A15BPLFHIC8Q2B","2002-8-25",3,2,1
"448",81,"A3P1A63Q8L32C5","2002-11-1",4,1,1
"449",81,"A3N3SN2DDD4HCJ","2002-11-7",5,3,3
"450",81,"A3UDHLRG0W516","2002-12-8",5,0,0
"451",81,"A2ZSC81MXLBELX","2003-1-9",5,17,12
"452",81,"AJKWF4W7QD4NS","2003-3-17",5,0,0
"453",81,"A1BMQA5PIZKU1P","2003-3-28",3,3,1
"454",81,"A2D6IGKSOBQ3K9","2003-3-29",5,3,3
"455",81,"A2KCY2HYH0Z59E","2003-4-6",4,12,8
"456",81,"A2NWDY0QMLVQ91","2003-5-19",5,0,0
"457",81,"A3GTZW08HC6UV5","2003-5-29",5,1,0
"458",81,"AP6YKEV6OMYT4","2003-5-30",4,0,0
"459",81,"A23IOPI0D1OG7V","2003-6-14",4,1,1
"460",81,"A3MCC5MAJYJYMD","2003-7-4",1,6,2
"461",81,"ANK68QCUYUVVX","2003-7-6",1,8,5
"462",81,"ABU7I2Z9M0Q5I","2003-7-8",3,2,1
"463",81,"AHAXSPMYZOOE1","2003-8-22",4,0,0
"464",81,"A1TWBU1CK70ZZJ","2003-8-25",4,1,1
"465",81,"A8WP81AJYXZE6","2003-9-15",5,0,0
"466",81,"A82LIVYSX6WZ9","2003-9-21",4,0,0
"467",81,"AD0J5KK4WQXNS","2003-10-13",3,5,1
"468",81,"A3AQMGZ1ILSUIN","2003-10-21",5,1,0
"469",81,"A3027EV9F5IOYD","2003-11-8",4,1,1
"470",81,"AHZSEBTU0H63N","2003-11-17",5,0,0
"471",81,"AHZSEBTU0H63N","2003-11-17",5,1,1
"472",81,"A1H0F2VTGF413S","2003-12-20",1,7,4
"473",81,"A34Y1FT0MTD7C9","2003-12-28",5,1,1
"474",81,"A2E2R8N7UMTLJF","2004-1-1",4,1,1
"475",81,"A3L49ID7CT6JB3","2004-3-12",4,0,0
"476",81,"AUKEWXOCB3OJG","2004-3-13",2,3,1
"477",81,"A1S0B6U13Y0F6N","2004-3-19",4,0,0
"478",81,"A2OTU108PGMULC","2004-4-3",3,2,1
"479",81,"A3R066AGH8FZH7","2004-4-3",5,1,0
"480",81,"A18ICIVGP5AHDP","2004-4-5",5,2,0
"481",81,"A2MVCZUOWQM68I","2004-4-8",4,2,1
"482",81,"A4KZTH3GSO0KX","2004-4-16",3,1,1
"483",81,"A38837VBBOI1OK","2004-4-23",2,8,4
"484",81,"A7U67Y0I0YP5W","2004-5-8",3,2,1
"485",81,"A2Y0KN0D7DJ6WG","2004-6-1",3,3,1
"486",81,"ACFUZ2RPO98RR","2004-6-21",5,1,1
"487",81,"A1IR1HS8EZN0Y0","2004-6-24",5,5,3
"488",81,"A1CZICCYP2M5PX","2004-7-3",4,0,0
"489",81,"AGPXQKTE1TMAT","2004-8-14",4,1,1
"490",81,"A2QH5NMHW1KTJ1","2004-8-19",5,2,1
"491",81,"A289OIN6H65YU0","2004-8-28",4,3,2
"492",81,"A1C5HX8VFTOHDB","2004-9-6",3,4,0
"493",81,"A1ZXYN4QE5JC6T","2004-10-5",5,3,1
"494",81,"A1DU58OZJNPUHV","2004-10-25",2,8,4
"495",81,"A2B73CL3QSYWLB","2004-11-5",4,2,1
"496",81,"A21FQDQINC0TPO","2004-11-15",5,4,2
"497",81,"A1W9F3Z7LZQRVS","2004-11-21",5,2,0
"498",81,"A2GCDZ4TVYF26V","2004-11-27",5,9,8
"499",82,"AC7MP9R2FKEAI","2000-6-27",5,4,4
"500",82,"A9NXOPTNEJ5V9","2000-10-9",5,16,16
"501",82,"A32O4GWGVV9VAG","2002-4-24",5,3,2
"502",82,"AY70SMJSA4MWT","2003-5-16",5,0,0
"503",84,"A26TSW6AI59ZCV","2002-8-30",5,4,4
"504",84,"A3I87VRJY289WM","2002-10-1",5,10,10
"505",84,"A3M1P612OWASN3","2002-10-15",5,30,27
"506",84,"A3UN6WX5RRO2AG","2002-11-5",5,13,13
"507",84,"AVKL7ZOPVXTRB","2002-11-5",3,87,4
"508",84,"AF5SLFH3ZKXYU","2002-11-19",5,22,19
"509",84,"A3UN6WX5RRO2AG","2002-11-23",5,6,6
"510",84,"A2HR0DJG4WMR8R","2002-12-18",5,21,21
"511",84,"A2NJO6YE954DBH","2002-12-21",5,26,26
"512",84,"AXJTNYD3UK1BP","2003-3-16",1,14,4
"513",84,"A3UN6WX5RRO2AG","2003-7-20",5,170,170
"514",84,"A1XYLQ2K6E3QRC","2003-8-10",5,11,10
"515",84,"ABVFIMV7DVWTS","2004-7-17",5,4,3
"516",86,"AEON0M3DWLVC4","2001-8-4",5,5,4
"517",86,"A3IXUBLMFMWD2M","2001-8-26",5,5,5
"518",86,"A1KDT4RT8OC2TI","2002-2-11",5,3,3
"519",86,"A30EUW1BIDS3P0","2002-10-3",5,5,5
"520",87,"A122FR9N2460FC","2002-3-15",5,30,29
"521",87,"AJ5PNJS2COYU6","2004-1-1",2,10,4
"522",90,"A2F1QVCAKS1WVV","2000-3-12",5,2,0
"523",90,"A9SC490GQ3GN6","2000-4-7",5,1,0
"524",90,"AHHUNTFQGUGX8","2000-4-25",5,3,2
"525",90,"AXDGHUS4BQIYC","2000-5-27",5,1,0
"526",90,"A3JOUOITG0TJY3","2000-5-29",1,18,1
"527",90,"A1AV32Q6I8M1LX","2000-8-21",4,0,0
"528",90,"A1AV32Q6I8M1LX","2000-8-21",4,0,0
"529",90,"AM1VFW804J5FL","2000-10-1",5,3,2
"530",90,"A22YN3HRTPKZ41","2000-10-12",5,1,0
"531",90,"AL4A3KNUBQ7YN","2000-12-3",5,5,4
"532",90,"A3AAL5TGOW29X3","2001-4-28",4,3,2
"533",90,"A3KXFQQFBPJTQE","2001-6-22",5,4,4
"534",90,"AZONDLSR7STAE","2001-8-21",5,0,0
"535",90,"A36KTKEJTO62D8","2001-9-26",5,0,0
"536",90,"A3PWQXT5QGEKN7","2001-10-8",5,0,0
"537",90,"ACJ023CBVAN9Y","2001-10-16",5,0,0
"538",90,"AYRYIQ7L0SST2","2001-10-24",5,2,1
"539",90,"A222LQEPE7O7BV","2002-4-6",5,0,0
"540",90,"AK4OXXHG0TJ0S","2002-7-8",5,1,1
"541",90,"A39NS429FYXAD1","2002-7-22",5,1,0
"542",90,"A1V8NBMG0PDVK1","2002-8-31",4,1,0
"543",90,"AFT6HJ1ALIWZ2","2002-10-30",4,0,0
"544",90,"A34U6WKGEO82P2","2003-3-23",5,1,1
"545",90,"A1HJXVANT2VUV9","2003-6-19",5,0,0
"546",90,"A17JG1S28DV34R","2003-7-2",1,4,3
"547",90,"A1A87TUBBDPMF0","2004-2-16",5,2,2
"548",90,"A16CZRH9AZVKWW","2004-8-16",3,0,0
"549",90,"ARJSF1TE93H90","2004-8-30",2,0,0
"550",91,"A3S7ZPW27W0WWF","2002-9-7",3,4,3
"551",91,"A26U34DP9FK60X","2003-7-31",4,3,3
"552",92,"A25355094QBR2O","2000-11-20",4,6,2
"553",92,"A1241U6QCSX5YJ","2001-2-28",5,7,3
"554",92,"A2BKCDJ6KOZMFS","2001-7-8",5,4,2
"555",92,"A30Z0RCM2PV86I","2002-7-6",5,4,4
"556",92,"A1S0TB8S4Y7CIQ","2003-6-6",5,14,14
"557",94,"A2R8V33UX51IYV","2000-10-1",5,30,28
"558",94,"A2VJBFR4LR5WQU","2000-12-20",5,16,15
"559",94,"A3TQASOYSWW9UT","2001-7-3",4,6,6
"560",94,"A17ZJT8NYBJIF7","2001-10-7",3,12,9
"561",94,"A3RWCDIJCKTJ7U","2001-10-23",2,11,10
"562",94,"A2SDTN3JOLPQAH","2001-12-7",5,7,7
"563",94,"A2Y2HA9LBALLHI","2001-12-8",5,4,2
"564",94,"A2L5VCE6PNZ3NH","2004-5-3",2,11,4
"565",94,"A13OXRI11JEXJM","2004-8-30",5,4,4
"566",94,"A1LOGDMSA58CGS","2004-12-17",3,2,1
"567",96,"A3EW4XIHSXIXR9","2000-5-26",5,4,3
"568",96,"A3UEILAUF8JKEH","2000-6-13",5,3,2
"569",96,"A1JALM8EIWADRP","2000-10-30",4,2,2
"570",96,"A1QWJX5S78BA7F","2000-11-6",5,12,10
"571",96,"A3N6QTOHOWCIQX","2000-11-24",4,5,5
"572",96,"A2WNM4P9O2QLRK","2001-3-22",5,12,10
"573",96,"A2Z5QFOH3Q9TK9","2001-9-17",1,38,6
"574",96,"AS28WVBBZ3G99","2002-5-26",5,2,1
"575",96,"A1SO20SUWGDR2Z","2002-7-10",4,3,2
"576",96,"A3VNTGPCP3MLD1","2002-10-14",4,33,0
"577",96,"A1X3WPFHTUX3UX","2003-1-6",2,16,8
"578",96,"A62GB7HSDY08J","2003-2-8",3,9,6
"579",96,"A2YI3SU5THQUQZ","2003-12-9",4,20,18
"580",96,"A2SPXMNUWDNNS0","2004-12-24",3,5,1
"581",97,"A1XSKZN07IG780","2000-5-22",4,1,0
"582",97,"A399OIST9JM8H9","2001-5-14",5,1,0
"583",97,"A1AV32Q6I8M1LX","2002-1-15",3,2,2
"584",98,"A3KY46BJAF8IPK","2002-10-7",4,2,2
"585",98,"A3KY46BJAF8IPK","2002-10-7",4,7,6
"586",98,"A3Q03ZZ8UUGFD7","2002-11-16",4,2,1
"587",98,"AKT8TGIT6VVZ5","2002-12-11",4,6,4
"588",98,"A2RCQ5ICVROVEQ","2002-12-18",5,14,13
"589",98,"A1JWSDDIH5Z7DV","2003-1-21",4,9,8
"590",101,"A3CFR166SQ756L","2001-10-7",5,11,10
"591",101,"A3QK3DRVQ3ZJZL","2001-10-14",5,1,1
"592",101,"A3VMCKYN22X0CO","2001-10-15",5,4,4
"593",101,"A10Q0X7V0DUJ5I","2001-10-16",4,2,2
"594",101,"AAF5PEMY7R49Y","2001-10-16",5,2,1
"595",101,"A10Q0X7V0DUJ5I","2001-10-17",4,4,4
"596",101,"A2VWFKCBXT7OWT","2001-10-28",5,1,0
"597",101,"A21R8VX2Q5NUSU","2001-10-29",5,2,0
"598",101,"A25E44CFFC4B7T","2001-10-29",5,32,30
"599",101,"A1B89BLL8GSL0U","2001-11-2",4,2,0
"600",101,"A1N4DE3G7GRGIJ","2001-11-4",5,24,23
"601",101,"A2Z8XDCPPTRX7L","2001-11-12",4,1,0
"602",101,"AI29CC7ZJFTTX","2001-11-13",5,1,1
"603",101,"A2PKU0R1QOSF9Y","2001-11-20",5,1,0
"604",101,"A36L3C0523V6I7","2001-11-27",5,1,0
"605",101,"A125JLUMUG421N","2001-11-28",1,7,4
"606",101,"A3JUHQBH33TGCC","2001-11-28",5,2,2
"607",101,"AD75L9NG2CN5M","2001-11-28",5,2,1
"608",101,"A1OJJ15O6ISP0H","2001-11-30",5,1,1
"609",101,"APRJLUJPCYBRV","2001-12-9",4,1,1
"610",101,"APRJLUJPCYBRV","2001-12-9",4,0,0
"611",101,"A32HA459KK2AMC","2001-12-10",5,2,0
"612",101,"A27DDOKB5OXKU1","2001-12-22",5,1,1
"613",101,"A22UXG4ZRR6VBN","2002-1-1",5,14,13
"614",101,"AA5BUXISE86QV","2002-1-4",1,9,4
"615",101,"A1J7PXT8C9VGF5","2002-1-6",5,3,3
"616",101,"AXVPCCXX0ZTVQ","2002-1-7",5,0,0
"617",101,"A2TLXW6Q3BB7KB","2002-1-8",5,1,1
"618",101,"A27EXJG596ZV0K","2002-1-16",5,0,0
"619",101,"A29XLXNFF3M7NK","2002-1-21",5,2,2
"620",101,"A2K6NOPBVWANES","2002-2-3",5,3,3
"621",101,"A3EMVWC5DC7B00","2002-2-10",3,2,1
"622",101,"A2S6BNWW7Z7Z3C","2002-2-17",1,4,1
"623",101,"A293FJWCBYNE09","2002-3-5",4,0,0
"624",101,"A2J77OWWK34NB4","2002-3-16",5,2,1
"625",101,"A1XY3SJZLJIXSI","2002-4-5",5,4,4
"626",101,"A92DZY1OJ9YQP","2002-5-1",5,0,0
"627",101,"A3P3UOHYBFRGJN","2002-5-8",5,0,0
"628",101,"A2EYCL2ZT0PSTX","2002-5-12",5,4,4
"629",101,"A16WXMD0IZ7G8U","2002-6-3",5,1,1
"630",101,"AUGABW5AS2OXM","2002-6-3",5,10,9
"631",101,"A27BY97QQS36V3","2002-6-5",5,3,2
"632",101,"A2D6MAFNR3THKZ","2002-6-30",4,2,0
"633",101,"A3ILH24N6IQB42","2002-7-13",3,3,3
"634",101,"A30H2335OM7RD6","2002-9-11",5,1,1
"635",101,"A2F3M93RRLFQNJ","2002-10-25",4,2,2
"636",101,"AAC89TDQMA389","2002-10-27",5,0,0
"637",101,"ALD1CRUBY1365","2002-11-17",3,2,0
"638",101,"A2WJHW0U2OW79L","2002-12-11",5,0,0
"639",101,"A29EW6FITI2SS4","2002-12-16",4,8,8
"640",101,"A3U17P6CSBOTCD","2002-12-16",5,0,0
"641",101,"A20Z5TZ9XZWFTU","2003-1-7",5,2,2
"642",101,"A37XA4SI5GPPZD","2003-2-10",5,0,0
"643",101,"A3LRB5BYB2WKRU","2003-3-4",3,2,1
"644",101,"A14DEZUSA749R8","2003-3-17",1,4,1
"645",101,"A1U0YQHNMT7WUG","2003-3-20",3,1,1
"646",101,"A1AG3MZPK25F23","2003-4-3",1,7,3
"647",101,"ACR3EJXI1I5BT","2003-4-14",5,2,0
"648",101,"A2U0DKQPZSD50Y","2003-6-18",5,1,0
"649",101,"A3RV3OSG41OQPQ","2003-6-19",4,3,1
"650",101,"A3D6889J8IFFMH","2003-8-7",1,3,1
"651",101,"A2F1P10GGZ7K2T","2003-10-17",5,2,2
"652",101,"A1CHIZVZOBPVBZ","2003-12-1",3,1,1
"653",101,"A2V21CBA990VCU","2003-12-5",3,0,0
"654",101,"A3KNJ386MRBPZC","2004-3-8",4,0,0
"655",101,"A1TL2Q093683O9","2004-4-10",5,2,1
"656",101,"A1BNLS95F0DFF7","2004-6-13",5,2,1
"657",101,"A3ODGDDQOW0OPQ","2004-6-15",3,1,1
"658",101,"AYSN0J8XHRWG","2004-6-22",4,2,1
"659",101,"A1AW2MLJMY3TZ2","2004-7-11",5,3,3
"660",101,"A3TZIECCRFM404","2004-8-7",2,5,2
"661",101,"A28SRJ5P2O0CYK","2004-9-7",4,3,2
"662",101,"A18YY3ZONN7QEP","2004-10-25",4,2,1
"663",102,"A3M8S6H1C97RME","2000-9-11",4,1,0
"664",102,"A3M8S6H1C97RME","2000-9-11",4,12,11
"665",102,"AIHBQOLYN8ISC","2001-3-10",5,7,3
"666",103,"A28P9RTDDBC9YW","2000-4-13",4,22,11
"667",103,"A30851RPTL4ORK","2000-7-26",5,15,10
"668",105,"A397B1P9U345GO","2000-8-3",4,9,7
"669",105,"A1MLLI1GQXE8D7","2001-8-11",1,7,1
"670",107,"A36HV1RBS0EZNI","2000-12-15",3,6,6
"671",108,"A1FN4GVEW1FEX4","2000-7-25",4,5,4
"672",109,"A1454RLY3BR0YM","2000-12-10",5,2,1
"673",110,"A2ZJJG3KZNRFB0","2002-2-23",5,7,5
"674",110,"AILIYMYLWCZXW","2002-2-24",5,10,8
"675",110,"A2O84TDUG9EJC3","2002-3-1",5,12,10
"676",110,"A2W9YG05095AMU","2002-3-26",5,7,6
"677",110,"A2E5XBL5WVX39N","2002-4-2",4,8,7
"678",110,"A208LAR7NCPPDB","2002-4-3",1,17,2
"679",110,"AEODQJKFYQ7MF","2002-4-4",5,9,6
"680",110,"A2Y50M0AST17XL","2002-5-28",1,10,3
"681",110,"A2O84TDUG9EJC3","2002-5-31",5,8,7
"682",110,"A1TXD4O7Z15FY4","2002-9-6",3,5,5
"683",114,"A3V189I4JE50MC","2000-5-2",1,3,1
"684",115,"A3942MCO22TXMZ","2002-2-17",5,2,2
"685",115,"A2CHI9RO0OEO0Y","2002-3-4",5,3,3
"686",115,"AKR80W6KW79SR","2002-3-4",5,2,2
"687",115,"AH3N5FCIHBTSX","2002-3-18",5,1,1
"688",117,"AFVQZQ8PW0L","2002-2-6",5,17,14
"689",117,"A3MA2E9KP3PEZL","2002-2-18",5,13,13
"690",117,"A25SOFZEHKFBTM","2002-4-24",5,6,6
"691",117,"A2AFUOD2OYRB23","2002-6-25",3,18,8
"692",117,"A1EXJJQMOWNAUY","2002-7-26",5,12,12
"693",117,"A2VQTEO33Q3KLV","2003-8-18",4,2,2
"694",118,"A2J5ORXCF9VHO3","2001-10-22",5,0,0
"695",119,"ALK609H2CG34N","2003-3-12",5,2,1
"696",120,"A34PUCLNFN62D3","2000-2-5",1,36,6
"697",120,"AP2YOR9CRN1ZL","2000-3-2",5,12,3
"698",120,"A2VH02VOG7AW3V","2000-3-6",5,36,18
"699",120,"A20FV0274HTO6L","2000-3-17",5,17,3
"700",120,"A2R6BES0ZDGX80","2000-3-18",4,13,4
"701",120,"A3QIRAAM0DLFDS","2000-4-1",5,33,17
"702",120,"A192TXWH9P81V5","2001-3-15",4,8,6
"703",120,"A1L2NV5LZX7ER2","2001-3-16",5,21,18
"704",120,"A2X54VLUUXJFY6","2001-6-20",5,15,5
"705",120,"ACPDMWMS8LKQX","2001-8-16",1,81,19
"706",120,"AFRSTF9FDBSVA","2001-12-14",5,23,21
"707",120,"ADFDGA1JUTJNO","2002-2-23",4,8,5
"708",120,"A34WLHY06FVBKP","2002-3-4",5,24,22
"709",120,"A237036C9E21J6","2002-4-16",5,20,15
"710",120,"A3NNKUPM8IUR54","2002-5-19",4,6,2
"711",120,"AUCXZKXM3M153","2002-5-20",1,21,9
"712",120,"A3HPNZYNRAH2XU","2002-8-23",3,19,5
"713",120,"A3201SGKC2IXYI","2002-9-3",5,7,4
"714",120,"A37XIX4XGKK8X8","2002-11-5",5,4,4
"715",120,"A26MNP70AWDX23","2003-6-30",2,26,9
"716",120,"A2BCMUP4GLLI16","2003-7-13",2,47,6
"717",120,"A2Z4KA3EFQWZOX","2003-7-14",5,19,12
"718",120,"A2X055616SKBY9","2003-10-28",4,13,12
"719",120,"A3KV6TFH8F9FD7","2004-1-29",5,24,6
"720",120,"A2531YUGRPORO3","2004-3-14",5,3,2
"721",120,"A3IPNX3AJUY5JO","2004-3-16",5,6,6
"722",120,"A3IPNX3AJUY5JO","2004-3-16",5,4,4
"723",120,"A3IPNX3AJUY5JO","2004-3-16",5,10,10
"724",120,"A3UMTD3ZWWFM3X","2004-4-11",4,27,16
"725",120,"AZN16GIKMP1IH","2004-6-17",5,17,8
"726",121,"A2MLCC7INJDUPI","2001-6-16",5,5,5
"727",123,"A1479ANRVVH4JZ","2000-12-2",5,3,3
"728",124,"A3V32WYWUGVL8D","2000-10-11",5,5,3
"729",124,"AKMTYY9A3PJTG","2001-7-2",4,3,3
"730",125,"A2HLP1ISDBCW0D","2000-4-1",3,16,11
"731",125,"A295IH3P4X1BEM","2000-4-2",5,7,6
"732",125,"A2J11P8HJS8CZ5","2001-11-7",1,10,4
"733",125,"A2B6TJHZ4G3N72","2002-2-11",5,8,7
"734",127,"A1E4XN50F15VGX","2000-11-3",5,6,5
"735",127,"A2L8QCP0MGNRKN","2003-6-29",5,9,9
"736",128,"AFVQZQ8PW0L","2002-2-28",4,15,15
"737",128,"A28GEIVP5KQMZU","2002-3-13",4,8,8
"738",128,"A3N3SGNV4BJ7GW","2002-3-24",4,5,3
"739",128,"A5A2QE6NECFR5","2002-8-21",5,9,9
"740",128,"ACXE6PL84CF26","2003-6-7",4,1,1
"741",129,"A3AQYQRVV4VI45","2003-1-14",4,11,11
"742",129,"A32WBLWNH08XQH","2003-3-26",3,14,14
"743",130,"A261ZD4U2AMDV6","2000-9-11",5,136,119
"744",130,"A3VKIBW8STDPVO","2000-9-12",5,191,157
"745",130,"A35YUZHO8KCN0D","2000-9-13",5,186,155
"746",130,"A17NFLRFTMYXF5","2000-9-14",5,17,16
"747",130,"A1C9EBK9E17MT2","2000-9-14",5,6,5
"748",130,"A2SBGTE825H1N3","2000-9-14",4,95,16
"749",130,"A2G90J4PELWGMN","2000-9-15",3,9,6
"750",130,"A93ZSJWZ4375R","2000-9-15",5,8,6
"751",130,"A16J9NRZGKI4CX","2000-9-16",5,50,41
"752",130,"A2X17T7V0J3ZSX","2000-9-16",5,7,5
"753",130,"A14AFQJCUQ2YOY","2000-9-17",5,14,10
"754",130,"A19MWJDESYCDDL","2000-9-17",5,60,38
"755",130,"AX4QSAOEUQKDJ","2000-9-17",5,28,21
"756",130,"A23S5PY9YFH6WW","2000-9-18",5,44,30
"757",130,"A2RVM746EFUG9N","2000-9-19",5,30,23
"758",130,"A3VZH0PWLQ9BB1","2000-9-19",4,36,33
"759",130,"AGLHUZX7082J9","2000-9-19",5,4,2
"760",130,"A2H27QB13MDOLB","2000-9-20",5,47,44
"761",130,"A1AYJGVOUJ3F8R","2000-9-21",1,98,19
"762",130,"A1AYJGVOUJ3F8R","2000-9-21",1,98,19
"763",130,"A1YVM2DKYZ4VH3","2000-9-21",5,11,9
"764",130,"A2J47PMROCUUDL","2000-9-22",5,27,24
"765",130,"A2264IISM7CF9K","2000-9-24",1,86,23
"766",130,"A2WYEPOLH5WJAW","2000-9-25",1,49,10
"767",130,"A3C5SYH87PE410","2000-9-25",5,27,17
"768",130,"A2LL3KMXB17PQP","2000-9-27",4,5,5
"769",130,"A1SV8A27IHC84V","2000-9-28",5,8,5
"770",130,"A26WXTH973TMED","2000-9-29",1,72,12
"771",130,"A3PQUGOM0LZQE5","2000-10-1",5,84,70
"772",130,"A1Q7LOSH7F9SLY","2000-10-2",5,4,2
"773",130,"AXUDN1GS5FMX6","2000-10-2",5,22,18
"774",130,"A13GIDVTNZQYHS","2000-10-3",5,6,5
"775",130,"A2PPAKUDLT1TNV","2000-10-3",4,18,5
"776",130,"A2YC3FMYXPCZX5","2000-10-3",5,6,4
"777",130,"A36LC3T9HND7J5","2000-10-3",5,13,10
"778",130,"AQZMR5P5KT1PD","2000-10-3",5,17,13
"779",130,"A18Y9IUCSUWZ6Z","2000-10-4",5,5,2
"780",130,"A19O103MOTG4GU","2000-10-4",5,19,12
"781",130,"A2F2HC4SON3T3M","2000-10-4",5,74,53
"782",130,"A2KDQUEX1OVP16","2000-10-4",5,30,22
"783",130,"A2RCUY45M5NXHI","2000-10-4",5,19,15
"784",130,"A2Y15RV8JQ36H4","2000-10-4",5,5,3
"785",130,"A9NTFLCO86BG3","2000-10-4",1,142,24
"786",130,"AMI5HQLIZOFNO","2000-10-4",1,105,13
"787",130,"A1OQEIVYNB4HEB","2000-10-5",5,11,5
"788",130,"ALD4BE1YX8TWJ","2000-10-7",5,26,23
"789",130,"A1977ZR4KQYZ4J","2000-10-8",1,64,15
"790",130,"A25LH99UQLU005","2000-10-8",4,53,42
"791",130,"ASTHQK8EHZNYY","2000-10-8",5,6,3
"792",130,"A11OJNXZXGGZWS","2000-10-9",1,64,12
"793",130,"A1GC9A61EUU5JZ","2000-10-9",5,37,33
"794",130,"A3DWSRQCMSPEZX","2000-10-9",5,7,2
"795",130,"A39H7RZV22XZWL","2000-10-11",4,3,1
"796",130,"A9DUAI4WD829V","2000-10-11",3,4,2
"797",130,"AIGS5EP98HZLF","2000-10-11",5,5,1
"798",130,"ALF4Q2D48UDNG","2000-10-11",5,5,3
"799",130,"A2LC2KGT1NZT7X","2000-10-12",4,27,23
"800",130,"A2TLYO1RCUKKWN","2000-10-13",5,6,1
"801",130,"A1LZ8HS03KJKAR","2000-10-14",5,10,6
"802",130,"A2ZIYCQPC9BYYS","2000-10-14",5,9,5
"803",130,"A37IH65E7CTXRS","2000-10-14",3,40,11
"804",130,"A1KC7TWIWI6E98","2000-10-15",5,38,30
"805",130,"A3QGACK8XCAU76","2000-10-19",1,116,27
"806",130,"A4D8YRNM690DR","2000-10-19",4,24,22
"807",130,"A8LYD9SVRMQI4","2000-10-19",5,8,3
"808",130,"AON1CLMNAVHDW","2000-10-20",3,9,4
"809",130,"AVH3MXOYD11JB","2000-10-20",4,54,44
"810",130,"A14FXEKB1PXTZG","2000-10-21",4,35,30
"811",130,"A25RLT1ZTX5LA9","2000-10-21",5,16,12
"812",130,"AO78D0XI4M1BQ","2000-10-23",3,28,11
"813",130,"A359ZF3AWW757X","2000-10-24",5,10,4
"814",130,"A3QR2NYTYLWTZU","2000-10-24",4,16,8
"815",130,"AL4DLY84KLAZ5","2000-10-28",4,10,8
"816",130,"A1TZL95786LUUU","2000-10-29",5,20,14
"817",130,"A1FZB05IV6YIX1","2000-11-2",3,6,6
"818",130,"A34C5ZVS1MXRQ6","2000-11-2",5,5,4
"819",130,"AOZMZTO270XVJ","2000-11-4",4,10,10
"820",130,"A147IH525MKZIU","2000-11-8",3,10,7
"821",130,"A1DGVW6CBJJJB7","2000-11-8",5,1,1
"822",130,"A3O8N0G2TN1PTL","2000-11-8",4,3,3
"823",130,"A3OOE7Y3NWF5AS","2000-11-8",5,16,14
"824",130,"A3XY0WDN84FPN","2000-11-8",4,0,0
"825",130,"ACVSK1RZFBXNP","2000-11-8",5,1,1
"826",130,"AHS9XRBUL9RKE","2000-11-8",5,2,2
"827",130,"A21MAPCHAIYD6D","2000-11-9",4,2,1
"828",130,"A3QVIKK5QBMLYT","2000-11-9",5,10,9
"829",130,"AQSVHEJJREXR9","2000-11-9",5,2,1
"830",130,"AR1AE3HSCR1TM","2000-11-9",3,9,7
"831",130,"A37RX5DO51B67N","2000-11-10",3,14,7
"832",130,"A37RX5DO51B67N","2000-11-10",3,14,7
"833",130,"A3JT1HUAVP5UEG","2000-11-10",5,6,4
"834",130,"A6H2NB8LN37IC","2000-11-10",5,6,4
"835",130,"A36AJXR4DZANRV","2000-11-12",5,7,6
"836",130,"A3CV9ZFZIGI7AI","2000-11-14",4,27,27
"837",130,"ACBG1IRW9DXXX","2000-11-15",3,9,7
"838",130,"A7RN5J3MCIUSG","2000-11-17",5,15,9
"839",130,"A28NBHENBQYZNR","2000-11-18",5,15,14
"840",130,"A9LIET7K21PAO","2000-11-18",3,28,27
"841",130,"A9LIET7K21PAO","2000-11-18",3,1,1
"842",130,"A2EFRB3MYA036U","2000-11-20",4,31,8
"843",130,"A6TZUZN5CQ1G4","2000-11-22",5,8,5
"844",130,"A1E1KVAGZ8AHJN","2000-11-24",4,30,22
"845",130,"A5WDGX4L8NATQ","2000-11-24",5,21,17
